Year,Top_Search,Score,Ticker
2011,cfc arena,30,CFC
2011,cfc syndrome,30,CFC
2011,cfc church,30,CFC
2011,cfc school,30,CFC
2011,cfc football,25,CFC
2011,cfc evansville,20,CFC
2011,cfc east,20,CFC
2011,cfc international,15,CFC
2011,cdc,15,CFC
2011,cfc campaign 2011,15,CFC
2011,cfc properties,15,CFC
2011,cfc recycling,15,CFC
2011,cfc charity list,10,CFC
2011,cfc license,10,CFC
2011,cfc hours,10,CFC
2011,cfc logo,10,CFC
2011,cfc charity codes,5,CFC
2011,cfc festivals,5,CFC
2011,cfc distributors,5,CFC
2012,cfc soccer,100,CFC
2012,cfc 2012,75,CFC
2012,what is cfc,70,CFC
2012,cfc campaign,65,CFC
2012,cfc certification,50,CFC
2012,combined federal campaign,35,CFC
2012,cfc arena,30,CFC
2012,cfc church,25,CFC
2012,cfcs,25,CFC
2012,cfc football,25,CFC
2012,cfc school,20,CFC
2012,cfc syndrome,20,CFC
2012,cfc east,20,CFC
2012,cfc recycling,20,CFC
2012,cfc azul,15,CFC
2012,cfc properties,15,CFC
2012,cfc campaign 2012,15,CFC
2012,cfc international,15,CFC
2012,cfc evansville,15,CFC
2012,cfc hours,15,CFC
2012,cfc license,10,CFC
2012,cfc refrigerants,10,CFC
2012,aguilas cfc,10,CFC
2012,cfc charity list,10,CFC
2012,cfcc,10,CFC
2013,cfc soccer,100,CFC
2013,what is cfc,90,CFC
2013,cfc 2013,85,CFC
2013,cfc campaign,70,CFC
2013,cfc certification,50,CFC
2013,combined federal campaign,40,CFC
2013,cfcs,35,CFC
2013,cfc school,35,CFC
2013,cfc church,30,CFC
2013,cfc arena,25,CFC
2013,cfc football,25,CFC
2013,cfc hours,25,CFC
2013,cfc eve,20,CFC
2013,cfc international,20,CFC
2013,cfc definition,20,CFC
2013,cfc properties,20,CFC
2013,cfc news,20,CFC
2013,cfc syndrome,15,CFC
2013,cfc furniture,15,CFC
2013,cfc schedule,15,CFC
2013,cfc east,15,CFC
2013,aguilas cfc,15,CFC
2013,cfc recycling,15,CFC
2013,cfc logo,10,CFC
2013,cfc evansville,10,CFC
2004,cfn football,100,CFN
2006,cfn 13,100,CFN
2007,cfn football,100,CFN
2007,espn,65,CFN
2007,cfn scout,60,CFN
2007,cfn fuel,50,CFN
2007,cfn 13,20,CFN
2007,si,15,CFN
2008,espn,100,CFN
2008,cfn football,100,CFN
2008,cfn scout,100,CFN
2008,cfn fuel,75,CFN
2008,cfn locations,55,CFN
2008,cfn boston,50,CFN
2008,cfn 13,30,CFN
2008,cfn gas stations,25,CFN
2008,cfn キャリア フォーラム,15,CFN
2009,cfn football,100,CFN
2009,espn,90,CFN
2009,cfn scout,75,CFN
2009,cfn fuel locations,45,CFN
2009,cfn boston,35,CFN
2009,cfn fearless predictions,10,CFN
2010,cfn locations,100,CFN
2010,cfn fuel,100,CFN
2010,cfn fuel locations,75,CFN
2010,cfn football,60,CFN
2010,espn,50,CFN
2010,cfn scout,45,CFN
2010,cah,15,CFN
2010,cfn career,10,CFN
2010,cfn キャリア フォーラム,5,CFN
2010,msft,5,CFN
2010,fxi,0,CFN
2010,vmw,0,CFN
2011,cfn locations,100,CFN
2011,cfn fuel,55,CFN
2011,cfn football,45,CFN
2011,espn,35,CFN
2011,cfn fuel locations,25,CFN
2011,cfna,15,CFN
2011,cfn services,15,CFN
2011,cfn gas stations,15,CFN
2011,cfn 13,10,CFN
2011,cfn boston,10,CFN
2011,cah,5,CFN
2011,cfnc,5,CFN
2011,cbs sportsline,0,CFN
2012,cfn locations,100,CFN
2012,cfn fuel,65,CFN
2012,cfn scout,60,CFN
2012,espn,30,CFN
2012,cfn gas station,15,CFN
2012,cfn services,15,CFN
2012,cfn fuel locations,15,CFN
2012,cfn gas stations,15,CFN
2012,cfn fearless predictions,10,CFN
2012,cfna,10,CFN
2012,cfn 13,10,CFN
2012,cfn stock,5,CFN
2012,cfn boston,5,CFN
2012,tigernet,0,CFN
2013,cfn locations,100,CFN
2013,cfn fuel,85,CFN
2013,cfn scout,60,CFN
2013,cfn gas station,25,CFN
2013,cfn fuel locations,20,CFN
2013,cfn services,20,CFN
2013,cfn gas stations,20,CFN
2013,cfn boston,15,CFN
2013,cfn stock,10,CFN
2013,cfn 13,10,CFN
2013,cfn near me,10,CFN
2013,cfm,10,CFN
2013,cah,5,CFN
2013,cfn site locator,5,CFN
2013,cah stock,0,CFN
2013,star tribune,0,CFN
2004,!!!,100,CHK
2005,!!!,100,CHK
2005,stock chk,55,CHK
2005,goog,55,CHK
2005,vlo,30,CHK
2005,!!! lyrics,30,CHK
2005,pfe,5,CHK
2006,!!!,100,CHK
2006,stock chk,75,CHK
2006,goog,70,CHK
2006,vlo,65,CHK
2006,aapl,45,CHK
2006,siri,45,CHK
2006,msft,40,CHK
2006,chk quote,25,CHK
2006,hal,25,CHK
2006,bac,15,CHK
2006,chk stock quote,10,CHK
2006,bwng,5,CHK
2006,aauk,5,CHK
2006,danky,5,CHK
2006,aig,5,CHK
2007,!!!,100,CHK
2007,!!! lyrics,15,CHK
2007,aapl,10,CHK
2007,msft,10,CHK
2007,hal,5,CHK
2007,intc,5,CHK
2007,grmn,5,CHK
2007,rig,0,CHK
2007,myl,0,CHK
2008,chk stock,100,CHK
2008,!!!,85,CHK
2008,aapl,65,CHK
2008,chk energy,55,CHK
2008,quote chk,45,CHK
2008,bac,30,CHK
2008,chesapeake energy,30,CHK
2008,goog,25,CHK
2008,xom,25,CHK
2008,hk,25,CHK
2008,rimm,20,CHK
2008,chk stock quote,20,CHK
2008,cop,20,CHK
2008,pot,20,CHK
2008,msft,15,CHK
2008,siri,15,CHK
2008,rig,15,CHK
2008,chk stock price,10,CHK
2008,djia,5,CHK
2008,dji,5,CHK
2008,chk nutrition,5,CHK
2008,ubs stock quote,0,CHK
2008,exxon,0,CHK
2009,stock chk,100,CHK
2009,!!!,45,CHK
2009,bac,35,CHK
2009,chk quote,30,CHK
2009,ge,25,CHK
2009,chk chk boom,25,CHK
2009,chk stock quote,15,CHK
2009,aapl,15,CHK
2009,chk stock price,15,CHK
2009,djia,5,CHK
2009,dji,5,CHK
2009,nyse chk,5,CHK
2009,tie,0,CHK
2010,chk stock,100,CHK
2010,!!!,80,CHK
2010,chk quote,35,CHK
2010,chkdsk,25,CHK
2010,chk chk boom,20,CHK
2010,bac,15,CHK
2010,aapl,15,CHK
2010,chk stock price,10,CHK
2010,chk stocks,10,CHK
2010,chk nutrition,5,CHK
2010,chk news,5,CHK
2010,nyse chk,5,CHK
2011,chk stock,100,CHK
2011,!!!,55,CHK
2011,chk quote,35,CHK
2011,chesapeake energy,25,CHK
2011,chkdsk,20,CHK
2011,aapl,15,CHK
2011,chk stock price,15,CHK
2011,chk stock quote,15,CHK
2011,chk jobs,10,CHK
2011,chk news,10,CHK
2011,bac,10,CHK
2011,chk chk boom,5,CHK
2011,djia,5,CHK
2011,chk google finance,5,CHK
2011,chk nutrition,5,CHK
2011,xom,5,CHK
2011,siri,5,CHK
2011,cnbc,5,CHK
2011,chk investor relations,0,CHK
2012,chk stock,100,CHK
2012,chk energy,40,CHK
2012,quote chk,30,CHK
2012,yahoo chk,25,CHK
2012,chesapeake energy,25,CHK
2012,chk stock price,20,CHK
2012,!!!,20,CHK
2012,dsk chk,15,CHK
2012,chk news,15,CHK
2012,aapl,15,CHK
2012,chk stock quote,10,CHK
2012,fb,10,CHK
2012,chkdsk,10,CHK
2012,chk jobs,10,CHK
2012,yahoo finance chk,10,CHK
2012,bac,10,CHK
2012,yahoo finance,10,CHK
2012,chk dividend,5,CHK
2012,chk earnings,5,CHK
2012,chk nyse,5,CHK
2012,ung,5,CHK
2012,chk message board,5,CHK
2012,clne,5,CHK
2012,chk after hours,5,CHK
2012,nok,0,CHK
2013,chk stock,100,CHK
2013,!!!,45,CHK
2013,dsk chk,25,CHK
2013,chk yahoo,20,CHK
2013,chk stock price,20,CHK
2013,chesapeake energy,20,CHK
2013,aapl,20,CHK
2013,chk quote,15,CHK
2013,chkdsk,15,CHK
2013,chk news,15,CHK
2013,chk jobs,10,CHK
2013,!!! band,10,CHK
2013,fb,10,CHK
2013,bac,10,CHK
2013,yahoo finance chk,10,CHK
2013,chk stock quote,5,CHK
2013,lng,5,CHK
2013,chk layoffs,5,CHK
2013,ge,5,CHK
2013,xom,5,CHK
2013,nyse chk,5,CHK
2013,f stock,5,CHK
2013,tsla,5,CHK
2013,ung,5,CHK
2013,dow jones,5,CHK
2006,chrw trucks,100,CHRW
2007,chrw trucks,100,CHRW
2008,chrw trucks,100,CHRW
2008,chrw stock,75,CHRW
2009,chrw trucks,100,CHRW
2009,chrw stock,50,CHRW
2010,chrw stock,100,CHRW
2010,chrw trucks,70,CHRW
2011,chrw trucks,100,CHRW
2011,chrw stock,85,CHRW
2011,chase,15,CHRW
2012,chrw stock,100,CHRW
2012,chrw trucks,95,CHRW
2012,chrwtrucks,70,CHRW
2012,chrw loads,20,CHRW
2013,chrw stock,100,CHRW
2013,chrwtrucks,65,CHRW
2013,chrw trucks,50,CHRW
2013,chrw loads,20,CHRW
2013,djia,5,CHRW
2004,bmw 330 ci,100,CI
2004,ci host,90,CI
2004,ci ci pizza,90,CI
2004,ci travel,85,CI
2004,bmw 645 ci,85,CI
2004,ci service,45,CI
2004,ci funds,30,CI
2005,bmw,100,CI
2005,law and order,45,CI
2005,330 ci,40,CI
2005,bmw 330 ci,35,CI
2005,ci ci pizza,25,CI
2005,ci travel,25,CI
2005,bmw 645 ci,20,CI
2005,bmw 325 ci,20,CI
2005,cc to ci,20,CI
2005,ci host,15,CI
2005,zuo ci,15,CI
2005,ci funds,10,CI
2005,ci service,10,CI
2005,95% ci,10,CI
2005,ci cis pizza,5,CI
2005,ci surfboards,5,CI
2006,bmw,100,CI
2006,law and order,95,CI
2006,ci ci pizza,55,CI
2006,bmw 330 ci,30,CI
2006,bmw 325 ci,25,CI
2006,ci cis,25,CI
2006,law & order,20,CI
2006,ci travel,20,CI
2006,ci host,20,CI
2006,ci cis pizza,15,CI
2006,ci service,15,CI
2006,bmw 645 ci,15,CI
2006,ci shenanigans,10,CI
2006,ci design,10,CI
2006,ci funds,10,CI
2006,ci surfboards,5,CI
2006,ci cigars,5,CI
2006,95% ci,5,CI
2006,zuo ci,5,CI
2006,ci polygraph,5,CI
2006,ci investments,5,CI
2006,dr ci labo,5,CI
2006,ci centre,0,CI
2006,usa network,0,CI
2007,law order ci,100,CI
2007,law and order,85,CI
2007,bmw,60,CI
2007,ci ci pizza,40,CI
2007,330 ci,25,CI
2007,bmw 330 ci,20,CI
2007,ci cis,20,CI
2007,bmw 325 ci,15,CI
2007,cc to ci,15,CI
2007,law & order,10,CI
2007,ci travel,10,CI
2007,ci cis pizza,10,CI
2007,ci host,10,CI
2007,ci service,10,CI
2007,ci international,5,CI
2007,circuit ci,5,CI
2007,bmw 645 ci,5,CI
2007,csi,5,CI
2007,ci surfboards,5,CI
2007,ci shenanigans,5,CI
2007,leed ci,5,CI
2007,ci design,5,CI
2007,ci vediamo,5,CI
2007,ci cigars,5,CI
2007,ci records,5,CI
2008,law order ci,100,CI
2008,law and order,85,CI
2008,bmw ci,80,CI
2008,ci ci pizza,50,CI
2008,330 ci,30,CI
2008,bmw 330 ci,20,CI
2008,ci cis,20,CI
2008,ci to cc,20,CI
2008,bmw 325 ci,20,CI
2008,ci travel,15,CI
2008,leed ci,15,CI
2008,test ci,10,CI
2008,ci cis pizza,10,CI
2008,ci international,10,CI
2008,circuit ci,10,CI
2008,ci service,10,CI
2008,95% ci,5,CI
2008,bmw 645 ci,5,CI
2008,csi,5,CI
2008,ci shenanigans,5,CI
2008,ci host,5,CI
2008,ci cigars,5,CI
2008,ci funds,5,CI
2008,ci capital,5,CI
2008,ci sport,5,CI
2009,law order ci,100,CI
2009,law and order,85,CI
2009,bmw ci,80,CI
2009,bmw,75,CI
2009,ci ci pizza,65,CI
2009,330 ci,25,CI
2009,test ci,25,CI
2009,bmw 330 ci,25,CI
2009,leed ci,25,CI
2009,ci to cc,20,CI
2009,si,20,CI
2009,bmw 325 ci,20,CI
2009,ci cis,20,CI
2009,ci international,15,CI
2009,ci travel,15,CI
2009,ci cigars,10,CI
2009,ci service,10,CI
2009,95% ci,10,CI
2009,ci vediamo,10,CI
2009,ci shenanigans,10,CI
2009,ci cis pizza,10,CI
2009,test de ci,10,CI
2009,ci surfboards,10,CI
2009,bmw 645 ci,10,CI
2009,irs ci,10,CI
2010,ci ci pizza,100,CI
2010,bmw ci,95,CI
2010,law order ci,85,CI
2010,law and order,75,CI
2010,si,40,CI
2010,330 ci,35,CI
2010,test ci,30,CI
2010,ci to cc,30,CI
2010,bmw 330 ci,25,CI
2010,bmw 325 ci,25,CI
2010,ci cis,25,CI
2010,my ci,25,CI
2010,hudson,20,CI
2010,hudson ci,20,CI
2010,ci international,20,CI
2010,ci cis pizza,15,CI
2010,ci vediamo,15,CI
2010,ci travel,15,CI
2010,ci service,15,CI
2010,test de ci,15,CI
2010,ci cigars,15,CI
2010,ci capital,15,CI
2010,ci surfboards,10,CI
2010,ci shenanigans,10,CI
2010,95% ci,10,CI
2011,ci ci pizza,100,CI
2011,bmw ci,85,CI
2011,law and order,60,CI
2011,ci cis,45,CI
2011,what is ci,45,CI
2011,ci 2011,35,CI
2011,330 ci,35,CI
2011,ci cis pizza,30,CI
2011,my ci,30,CI
2011,cc to ci,30,CI
2011,bmw 330 ci,25,CI
2011,bmw 325 ci,25,CI
2011,ci sono,20,CI
2011,hudson ci,20,CI
2011,hudson,15,CI
2011,jenkins,15,CI
2011,jenkins ci,15,CI
2011,ci international,15,CI
2011,york ci,15,CI
2011,ci cigars,15,CI
2011,ci shenanigans,15,CI
2011,ci service,10,CI
2011,ci vediamo,10,CI
2011,ci surfboards,10,CI
2011,ci group,10,CI
2012,the ci,100,CI
2012,bmw ci,55,CI
2012,what is ci,40,CI
2012,ci ci pizza,35,CI
2012,ci to cc,30,CI
2012,ci 2012,25,CI
2012,my ci,25,CI
2012,law and order,25,CI
2012,ci cis,20,CI
2012,330 ci,20,CI
2012,bmw 325 ci,15,CI
2012,si,15,CI
2012,bmw 330 ci,15,CI
2012,ci cis pizza,15,CI
2012,ci sono,15,CI
2012,ci surfboards,10,CI
2012,jenkins ci,10,CI
2012,ci international,10,CI
2012,ci shenanigans,10,CI
2012,jenkins,10,CI
2012,york ci,10,CI
2012,ci news,10,CI
2012,words with ci,10,CI
2012,ci cigars,10,CI
2012,travis ci,10,CI
2013,the ci,100,CI
2013,bmw ci,55,CI
2013,what is ci,45,CI
2013,cc to ci,35,CI
2013,my ci,30,CI
2013,ci ci pizza,30,CI
2013,330 ci,20,CI
2013,law and order,20,CI
2013,bmw 330 ci,15,CI
2013,bmw 325 ci,15,CI
2013,ci sono,15,CI
2013,ci cis,15,CI
2013,si,15,CI
2013,travis ci,15,CI
2013,travis,15,CI
2013,jenkins ci,15,CI
2013,jenkins,15,CI
2013,ci surfboards,10,CI
2013,ci international,10,CI
2013,ci news,10,CI
2013,ci to liters,10,CI
2013,ci cis pizza,10,CI
2013,path of exile,10,CI
2013,york ci,10,CI
2013,yongfei ci,5,CI
2004,cadillac cien,100,CIEN
2005,cadillac cien,100,CIEN
2005,gabriel garcia marquez,5,CIEN
2005,cadilac cien,5,CIEN
2006,cadillac cien,100,CIEN
2006,jdsu,30,CIEN
2006,stock cien,10,CIEN
2006,gabriel garcia marquez,5,CIEN
2006,peix,5,CIEN
2007,cien anos,100,CIEN
2007,cadillac cien,90,CIEN
2007,la cien,70,CIEN
2007,cadilac cien,10,CIEN
2007,cien pies,10,CIEN
2007,cadena cien,5,CIEN
2007,aapl,5,CIEN
2008,la cien,100,CIEN
2008,cadillac cien,30,CIEN
2008,radio la cien,15,CIEN
2008,fm cien,10,CIEN
2008,gabriel garcia marquez,10,CIEN
2008,cien pies,10,CIEN
2008,cien fuegos,10,CIEN
2008,dame cien,5,CIEN
2008,cadena cien,5,CIEN
2008,stereo cien,5,CIEN
2008,cadilac cien,0,CIEN
2009,la cien,100,CIEN
2009,radio cien,25,CIEN
2009,cien anos,25,CIEN
2009,la cien radio,20,CIEN
2009,cadillac cien,15,CIEN
2009,gabriel garcia marquez,10,CIEN
2009,fm cien,10,CIEN
2009,cien pies,5,CIEN
2009,la 100,5,CIEN
2009,cien radios,5,CIEN
2009,99.9 la cien,5,CIEN
2009,cadena cien,5,CIEN
2009,cien fuegos,5,CIEN
2009,stereo cien,5,CIEN
2009,la cien online,0,CIEN
2009,cien anos lyrics,0,CIEN
2009,cien agaves,0,CIEN
2010,la cien,100,CIEN
2010,cien años,45,CIEN
2010,cien radios,35,CIEN
2010,cien radio,30,CIEN
2010,radio la cien,25,CIEN
2010,cien anos,15,CIEN
2010,fm cien,10,CIEN
2010,la 100,10,CIEN
2010,cadillac cien,5,CIEN
2010,cien pies,5,CIEN
2010,la cien radios,5,CIEN
2010,gabriel garcia marquez,5,CIEN
2010,cadena cien,5,CIEN
2010,la cien online,5,CIEN
2010,cien fuegos,0,CIEN
2010,las cien radios,0,CIEN
2010,stereo cien,0,CIEN
2010,cien agaves,0,CIEN
2010,eran cien ovejas,0,CIEN
2010,radio disney,0,CIEN
2010,clarin,0,CIEN
2010,cien anos lyrics,0,CIEN
2011,cien anos,100,CIEN
2011,la cien,95,CIEN
2011,cadillac,80,CIEN
2011,cadillac cien,80,CIEN
2011,cien radios,20,CIEN
2011,cadillac cien concept,20,CIEN
2011,cien ovejas,20,CIEN
2011,cien agaves,15,CIEN
2011,cien pies,15,CIEN
2011,cien por uno,15,CIEN
2011,cadillac ciel,15,CIEN
2011,cien anos lyrics,15,CIEN
2011,cien montaditos,15,CIEN
2011,gabriel garcia marquez,10,CIEN
2011,cien fuegos,10,CIEN
2011,stereo cien,10,CIEN
2011,eran cien ovejas,10,CIEN
2011,la cien radio,10,CIEN
2011,cien caras,10,CIEN
2011,cien aguas,10,CIEN
2011,cadena cien,5,CIEN
2011,pablo neruda,5,CIEN
2011,la cien radios,5,CIEN
2011,cadilac cien,5,CIEN
2012,cien anos,100,CIEN
2012,la cien,100,CIEN
2012,cadillac,45,CIEN
2012,cadillac cien,40,CIEN
2012,cien ovejas,25,CIEN
2012,cien montaditos,25,CIEN
2012,cien pesos,25,CIEN
2012,cien agaves,20,CIEN
2012,cien pies,20,CIEN
2012,cien radios,15,CIEN
2012,eran cien ovejas,15,CIEN
2012,cien por uno,15,CIEN
2012,cien caras,10,CIEN
2012,cien en ingles,10,CIEN
2012,cien fuegos,10,CIEN
2012,gabriel garcia marquez,10,CIEN
2012,la cien radio,10,CIEN
2012,stereo cien,10,CIEN
2012,cien anos lyrics,10,CIEN
2012,cien aguas,5,CIEN
2012,cien stock,5,CIEN
2012,la cien radios,5,CIEN
2012,cadena cien,5,CIEN
2012,las cien radios,0,CIEN
2013,la cien,100,CIEN
2013,cien años,85,CIEN
2013,cien anos,70,CIEN
2013,cadillac,40,CIEN
2013,cadillac cien,35,CIEN
2013,al cien,25,CIEN
2013,cien ovejas,25,CIEN
2013,cien pies,25,CIEN
2013,cien montaditos,15,CIEN
2013,cien radios,15,CIEN
2013,eran cien ovejas,15,CIEN
2013,cien en ingles,15,CIEN
2013,cien agaves,15,CIEN
2013,cien por uno,10,CIEN
2013,gabriel garcia marquez,10,CIEN
2013,cien fuegos,10,CIEN
2013,cien ovejas letra,10,CIEN
2013,cien stock,10,CIEN
2013,cien caras,5,CIEN
2013,stereo cien,5,CIEN
2013,radio la cien,5,CIEN
2013,cien aguas,5,CIEN
2013,cien anos lyrics,5,CIEN
2013,cadillac ciel,5,CIEN
2013,cadena cien,0,CIEN
2004,cin c++,100,CIN
2004,cin weekly,30,CIN
2004,cin productions,15,CIN
2004,regal cin,10,CIN
2005,c++ cin,100,CIN
2005,cin productions,30,CIN
2005,cin weekly,25,CIN
2005,cin city,25,CIN
2005,cin drallig,15,CIN
2005,cin iii,15,CIN
2005,regal cin,15,CIN
2005,cin reds,5,CIN
2005,cin cin philadelphia,5,CIN
2006,c++ cin,100,CIN
2006,cin weekly,60,CIN
2006,cingular,50,CIN
2006,cin productions,35,CIN
2006,regal cin,25,CIN
2006,cin cin restaurant,15,CIN
2006,cin reds,10,CIN
2006,cin ii,10,CIN
2006,cin bengals,10,CIN
2006,cin iii,10,CIN
2006,cin drallig,5,CIN
2006,university of cin,5,CIN
2006,cin chili,5,CIN
2007,cin c++,100,CIN
2007,cin weekly,60,CIN
2007,cingular,45,CIN
2007,cin productions,25,CIN
2007,regal cin,20,CIN
2007,cin iii,20,CIN
